business_id,rating_imputed,log_review_count,has_website,has_phone,has_social_media,electrical_related,industrial_related,rating_missing,category_group_Automation_Maintenance,category_group_Construction_Engineering,category_group_Electrical_Electronics,category_group_Industrial_Manufacturing,category_group_Other,category_group_Real_Estate,category_group_Suppliers_Retail,cluster
B038,-0.9776149650270938,0.5811762548592709,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
B039,0.5273648157398085,0.1711803637496602,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
B040,-0.9776149650270938,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
B041,-1.5796068773338543,1.798602595400679,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
B042,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
B043,0.5273648157398085,0.3968173848815171,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
B044,-0.2251250746436426,0.7370494584397603,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
B045,0.5273648157398085,0.7370494584397603,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
B046,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
B047,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
B048,-0.3756230527203323,1.939926277664424,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B049,0.5273648157398085,1.6920647512284626,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
B050,0.5273648157398085,0.3968173848815171,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B051,-0.6766190088737131,1.363005987884438,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B052,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B053,0.2263688595864278,1.982961465378433,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B054,0.5273648157398085,0.1711803637496602,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B055,-0.5261210307970233,0.3968173848815171,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B056,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B057,0.5273648157398085,-0.5297122415099208,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B058,0.5273648157398085,0.3968173848815171,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B059,-3.084586658100757,1.6920647512284626,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B060,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B061,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B062,-0.827116986950404,1.6342676329361778,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B063,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B064,-0.2251250746436426,-0.1197163504003099,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B065,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B066,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B067,-1.429108899257164,1.363005987884438,2.121320343559643,0.5614422421802155,5.408326913195984,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B068,-5.492554307327801,-0.5297122415099208,2.121320343559643,0.5614422421802155,5.408326913195984,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B069,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B070,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B071,0.5273648157398085,-1.2306048467695017,2.121320343559643,0.5614422421802155,5.408326913195984,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B072,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B073,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B074,-0.0746270965669529,1.363005987884438,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B075,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B076,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B077,-0.6766190088737131,2.2417547121849597,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B078,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B079,-2.482594745793996,-0.1197163504003099,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B080,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B081,-0.5261210307970233,0.7370494584397603,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B082,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B083,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B084,-0.9776149650270938,0.1711803637496602,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B085,-2.482594745793996,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B086,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B087,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B088,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
B089,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B090,-2.482594745793996,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
B091,-0.9776149650270938,0.5811762548592709,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B092,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B093,0.3768668376631188,1.1940851931345629,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B094,0.5273648157398085,-0.5297122415099208,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
B095,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B096,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B097,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B098,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B099,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B100,0.3768668376631188,2.392957356488044,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B101,-0.9776149650270938,0.7370494584397603,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B102,-2.482594745793996,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B103,-1.429108899257164,0.1711803637496602,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B104,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B105,-3.9875745265608975,-0.5297122415099208,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
B106,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B107,-0.2251250746436426,2.5244637355609583,2.121320343559643,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
B108,0.5273648157398085,2.024239616532536,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
B109,0.5273648157398085,-0.5297122415099208,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
B110,-0.6766190088737131,0.5811762548592709,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,-0.5359422007578724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
B111,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B112,0.5273648157398085,0.1711803637496602,2.121320343559643,0.5614422421802155,5.408326913195984,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
B113,0.5273648157398085,0.872072969009241,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
B114,0.5273648157398085,-0.1197163504003099,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
B115,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B116,-0.5261210307970233,0.1711803637496602,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,1.781127113123442,-0.6896446592974974,-0.5359422007578724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
B117,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B118,0.5273648157398085,-1.2306048467695017,2.121320343559643,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,1.450022104163969,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B119,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
B120,0.5273648157398085,-1.2306048467695017,-0.4714045207910318,-1.7811271131234423,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,1.8658728470829629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
B121,0.2263688595864278,1.0977099901410985,-0.4714045207910318,0.5614422421802155,-0.1849000654084097,-0.5614422421802154,-0.6896446592974974,-0.5359422007578724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
